business_id,name,address,city,postal_code,lat,lon,tract_geoid,median_household_income,poverty_rate_pct,access_class,access_score
PR0385344,SONIC DRIVE INS GILROY,6921 CAMERON BL,Gilroy,95020,37.003299,-121.546844,06085512602,140556,9.0,moderate,4
PR0385347,FRUITEA REFRESHERS,860 BLOSSOM HILL RD,San Jose,95123,37.248622,-121.8579239,06085512052,132699,5.5,underserved,6
PR0385361,ST MICHAEL'S ALLEY,140 HOMER AV,Palo Alto,94301,37.441527,-122.159582,06085511301,238750,3.4,moderate,4
PR0385362,99 RANCH MARKET,1350 GRANT RD,Mountain View,94040,37.377745,-122.075186,06085509902,222955,10.9,underserved,6
PR0385363,99 RANCH MARKET - DELI,1350 GRANT RD,Mountain View,94040,37.377745,-122.075186,06085509902,222955,10.9,underserved,6
PR0385364,99 RANCH MARKET - BAKERY,1350 GRANT RD,Mountain View,94040,37.377745,-122.075186,06085509902,222955,10.9,underserved,6
PR0385454,TASTY POT,1143 STORY RD 100,San Jose,95122,37.332801,-121.85441,06085503105,61838,19.9,highly_underserved,9
PR0385490,MADHUBAN EVENTS & CATERING,525 LOS COCHES ST,Milpitas,95035,37.43184,-121.895353,06085504509,181165,2.5,well_served,2
PR0385531,PAPA JOHN'S PIZZA,571 W EL CAMINO REAL,Mountain View,94040,37.384208,-122.081473,06085509802,220694,7.6,moderate,5
PR0385533,STAR TEA,8650 SAN YSIDRO AV STE 102,Gilroy,95020,37.0265735,-121.5668776,06085512602,140556,9.0,moderate,4
PR0385534,LATIN ASIAN FUSION,1402 N CAMDEN AV,Campbell,95008,37.26867676,-121.9437866,06085502701,133658,7.4,moderate,5
PR0385535,LITTLE CAESARS #5035,2811 STORY RD 20,San Jose,95127,37.353253,-121.824289,06085504001,87364,11.2,highly_underserved,9
PR0385949,YENAT INJERA MARKET,1776 WINCHESTER BL,Campbell,95008,37.291211,-121.949714,06085506502,143500,5.0,moderate,3
PR0386429,TELEFERIC BARCELONA,855 EL CAMINO REAL # 130,Palo Alto,94301,37.438498,-122.15767,06085511609,148365,6.0,underserved,6
PR0386605,APNI MANDI - KITCHEN,1111 W EL CAMINO REAL STE 107,Sunnyvale,940871056,37.373211,-122.052872,06085509106,159951,6.2,underserved,7
PR0386656,APPLEBEE'S,51 CURTNER AV,San Jose,95125,37.3028015,-121.8630297999,06085503121,92607,13.3,highly_underserved,9
PR0386663,ALMADEN MARKET,5965 ALMADEN EX,San Jose,95120,37.234552,-121.872612,06085511914,250001,1.9,moderate,3
PR0386678,JANG SU JANG,3561 EL CAMINO REAL 10,Santa Clara,95051,37.3524596,-121.9938921,06085505305,205550,6.3,moderate,5
PR0387062,SANDO CORNER,132 E SAN FERNANDO ST,San Jose,95112,37.3355385,-121.8861974,06085500901,72112,35.8,highly_underserved,9
PR0387195,ENCINA BAR & KITCHEN,1295 E DUNNE AV #100,Morgan Hill,95037,37.133788,-121.629421,06085512308,248750,3.0,well_served,1
PR0387196,J SWEETS,675 SARATOGA AV,San Jose,95129,37.314859,-121.976756,06085506204,200288,6.3,moderate,3
PR0387213,COLUMBIA MIDDLE SCHOOL,739 MORSE AV,Sunnyvale,94086,37.393918,-122.018731,06085509001,162981,7.6,underserved,6
PR0387214,LAFAYETTE FOOD & LIQUOR,1670 LAFAYETTE ST,Santa Clara,95050,37.3564596999,-121.9469888,06085505202,164928,19.1,underserved,8
PR0387222,WILDSEED,855 EL CAMINO REAL # 110,Palo Alto,94301,37.4381851,-122.1585488,06085511609,148365,6.0,underserved,6
PR0387237,SUBWAY STORE #44239,905 MERIDIAN AV,San Jose,95126,37.3104963,-121.9138803,06085502203,125750,12.7,highly_underserved,9
PR0387238,STARBUCKS COFFEE #13603,1003 E EL CAMINO REAL,Sunnyvale,94087,37.352596,-122.007695,06085508505,205625,8.0,underserved,7
PR0387239,BLUE BOTTLE COFFEE,368 SANTANA ROW # 1020,San Jose,95128,37.319865,-121.947842,06085506401,172134,6.8,moderate,5
PR0387261,STRATFORD SCHOOL,1196 LIME DR,Sunnyvale,94087,37.356144,-122.054732,06085508401,198816,1.7,moderate,3
PR0387262,STRATFORD SCHOOL,220 KENSINGTON WY,Los Gatos,95032,37.240005,-121.927375,06085506804,221071,2.5,moderate,3
PR0387264,STRATFORD SCHOOL,1718 ANDOVER LN,San Jose,94124,37.255773,-121.910076,06085502908,166382,3.7,moderate,5
PR0387266,STRATFORD SCHOOL,400 N WINCHESTER BL,Santa Clara,95050,37.33316,-121.950374,06085505902,107079,7.0,underserved,8
PR0387284,BANH XEO NGON,3005 SILVER CREEK RD STE 176,San Jose,95121,37.3005045,-121.8040156,06085503337,159904,7.6,highly_underserved,10
PR0387288,DECADENCE,459 LAGUNITA DR,Stanford,94305,37.424096,-122.170656,06085513000,53696,21.9,highly_underserved,9
PR0387289,ROY'S STATION COFFEE & TEAS,197 JACKSON ST,San Jose,95112,37.348889,-121.894794,06085501101,105138,22.9,highly_underserved,9
PR0387290,POKI BOWL,81 CURTNER AV STE 30,San Jose,95125,37.3029138,-121.8644666,06085503121,92607,13.3,highly_underserved,9
PR0387291,SHABU SHABU KIWAMI,79 S ABBOTT AV,Milpitas,95035,37.4271287,-121.9131314,06085504507,163724,6.4,underserved,7
PR0387306,GORDAN & BETTY MOORE FOUNDATION,1661 PAGE MILL RD,Palo Alto,94304,37.409694,-122.152051,06085511705,250001,2.3,well_served,1
PR0387324,ROOKIES SPORTS LODGE,99 S 1ST ST,San Jose,95113,37.3343165,-121.8892317,06085500800,151357,10.9,underserved,8
PR0387325,T K NOODLE #7,8660 SAN YSIDRO AV 108,Gilroy,95020,37.0267389,-121.5669772,06085512602,140556,9.0,moderate,4
PR0387393,PANADERIA LA ESTRELLA,158 S JACKSON AV,San Jose,95116,37.3567234,-121.8417631,06085503710,43125,19.5,highly_underserved,9
PR0387394,THE CITY FISH,30 E SANTA CLARA ST # 140,San Jose,95113,37.3363754,-121.8900723,06085500901,72112,35.8,highly_underserved,9
PR0387395,"""I DO"" WEDDING CAKES",380 TENNANT AV 2,Morgan Hill,95037,37.11519,-121.636701,06085512310,100506,8.3,underserved,8
PR0387406,LAS PALMUS MERCADO Y CARNICERIA-DELI,1080 SARATOGA AV 15,San Jose,95129,37.305814,-121.977925,06085506305,96150,12.7,highly_underserved,10
PR0387420,ASIAN MOMO HOUSE,153 E FREMONT AV,Sunnyvale,94087,37.3528344,-122.0311684,06085508503,167763,8.0,underserved,6
PR0387423,SAN JOSE MARRIOTT - COBRA & CLAY,301 S MARKET ST,San Jose,95113,37.330376,-121.88799,06085501700,94736,13.1,underserved,8
PR0387454,VILLAGE ELEMENTARY SCHOOL,825 W PARR AV,Campbell,95008,37.264251,-121.964678,06085506703,154149,5.1,underserved,7
PR0387554,EVERGREEN 76 SUBWAY,3295 S WHITE RD,San Jose,95148,37.314259,-121.792338,06085503315,152083,6.9,underserved,8
PR0387557,LULU'S @ TOWN & COUNTRY VILLAGE,855 EL CAMINO REAL 49,Palo Alto,94301,37.4381851,-122.1585488,06085511609,148365,6.0,underserved,6
PR0387558,DIO DEKA-BANQUET FACILITY UPSTAIRS,210 E MAIN ST,Los Gatos,95030,37.2211245,-121.9772753,06085507004,175347,8.3,moderate,5
PR0387560,VENTURE CHRISTIAN CHURCH (KITCHEN AREA),16845 HICKS RD,Los Gatos,95032,37.223477,-121.907347,06085506900,222166,3.2,moderate,3
PR0387617,WINGSTOP,80 N MILPITAS BL,Milpitas,95035,37.4338863,-121.9002131,06085504414,165761,11.2,underserved,8
PR0387681,HOLY FAMILY PARISH COMMUNITY CENTER,4848 PEARL AV,San Jose,95136,37.26222,-121.863481,06085512024,136168,8.8,underserved,7
PR0387739,KFC #223,2609 E CHARLESTON RD,Mountain View,94043,37.421141,-122.100619,06085509304,207381,1.8,well_served,1
PR0387743,FRESH U ORDER,500 LAWRENCE EX F,Sunnyvale,94085,37.381624,-121.995149,06085508708,250001,7.3,moderate,5
PR0387758,MCDONALD'S #32974,2191 MONTEREY,San Jose,95125,37.3021954,-121.8599189,06085503122,46371,20.4,highly_underserved,9
PR0387762,CHEESE STEAK SHOP,832 W EL CAMINO REAL,Sunnyvale,94087,37.370302,-122.0421549,06085508404,213393,5.1,well_served,1
PR0387763,BASKIN ROBBINS,2663 CROPLEY AV # 10,San Jose,95132,37.4040353,-121.8816675,06085504410,153523,10.9,highly_underserved,9
PR0387805,ST JUSTIN PARISH COMMUNITY,2655 HOMESTEAD RD,Santa Clara,95051,37.339955,-121.975136,06085505402,167457,10.5,underserved,8
PR0387973,BAMBU DESSERTS & DRINKS,1908 ABORN RD,San Jose,95121,37.3103637,-121.8120598,06085503305,103000,13.6,highly_underserved,9
PR0387975,THE OLD WAGON SALOON & GRILL,73 N SAN PEDRO ST,San Jose,95110,37.336475,-121.893921,06085500800,151357,10.9,underserved,8
PR0387976,SCOTTY'S,548 EMERSON ST,Palo Alto,94301,37.4440967,-122.1618848,06085511302,139167,18.2,underserved,8
PR0387978,YOGURTLAND WESTGATE,5395 PROSPECT RD,San Jose,95129,37.2924018,-121.9966279,06085506202,189032,3.8,moderate,5
PR0388358,OAKMONT PRODUCE MARKET,810 W HAMILTON AV,Campbell,95008,37.294058,-121.963697,06085506606,133700,8.7,underserved,7
PR0388361,TACO BELL #30797,1450 CAMDEN AV,Campbell,95008,37.268386,-121.94327,06085502701,133658,7.4,moderate,5
PR0388363,HUNG CHEONG INC.,1031 E CAPITOL EX 30,San Jose,95121,37.300541,-121.824024,06085503212,128750,6.3,underserved,7
PR0388375,LUCKY STRIKE SAN JOSE - BAR,5420 THORNWOOD DR,San Jose,95123,37.254495,-121.861253,06085512027,106406,7.2,underserved,8
PR0388379,MILAN INDIAN CUISINE,420 S MAIN ST,Milpitas,95035,37.424157,-121.904701,06085504510,159186,9.3,underserved,7
PR0388416,SACRED HEART NATIVITY SCHOOL,310 EDWARDS AV,San Jose,95110,37.318457,-121.885166,06085501700,94736,13.1,underserved,8
PR0388437,ROCKETSHIP MATEO SHEEDY ELEMENTARY SCHOOL,788 LOCUST ST,San Jose,95110,37.321587,-121.886731,06085501700,94736,13.1,underserved,8
PR0388582,SIMMERING PHO CAFE,213 W MAIN AV,Morgan Hill,95037,37.1281034,-121.6585287,06085512314,152349,7.8,underserved,6
PR0388586,BULLIS CHARTER SCHOOL,102 W PORTOLA AV,Los Altos,94022,37.396697,-122.116486,06085510500,250001,5.2,moderate,5
PR0388587,BLUE MANGO,635 COLEMAN AV 4B,San Jose,95110,37.3409601,-121.9093975,06085500300,107431,9.6,underserved,7
PR0388653,MADATE CONCESSIONS COMMISSARY,1 AMPHITHEATRE PY,Mountain View,94043,37.426718,-122.080722,06085504601,74250,10.1,underserved,7
PR0388724,TOTAL WINE AND MORE,5170 STEVENS CREEK BL,San Jose,95129,37.322901,-121.993379,06085506203,142791,7.2,underserved,6
PR0388746,PINEWOOD SCHOOL - LOWER CAMPUS,477 FREMONT AV,Los Altos,94024,37.3645698,-122.1025996,06085510200,250001,0.9,moderate,3
PR0388834,COMMUNITY COFFEE,1000 S PARK VICTORIA RD,Milpitas,95030,37.420115,-121.875777,06085504416,190981,5.8,well_served,2
PR0388857,LEE & BAI CHINESE BAO SHOP,1661 HOLLENBECK AV # B,Sunnyvale,94087,37.3389252,-122.0425122,06085508303,219081,2.3,well_served,2
PR0388959,POKE HOUSE,1698 HOSTETTER RD STE H,San Jose,95131,37.3869795,-121.8835758999,06085504317,180859,2.7,well_served,2
PR0388960,FENG CHA,489 E CALAVERAS BL,Milpitas,95035,37.4324871,-121.8986665,06085504509,181165,2.5,well_served,2
PR0388966,ODEUM RESTAURANT,17500 DEPOT ST # 180,Morgan Hill,95037,37.130482,-121.651773,06085512314,152349,7.8,underserved,6
PR0388968,ROYAL FOOD PRODUCTION INC,1221 STORY RD 60,San Jose,95122,37.333619,-121.852559,06085503110,77353,14.2,highly_underserved,9
PR0389056,COOL TEA BAR,2569 S KING RD # C-8,San Jose,95122,37.3194974,-121.8235179,06085503304,101039,9.4,underserved,7
PR0389089,MIFEN YO!,19066 STEVENS CREEK BL,Cupertino,95014,37.3229502,-122.0058861,06085508102,216094,0.5,moderate,3
PR0389096,MILAGROS DE MEXICO,996 S KING RD,San Jose,95116,37.340157,-121.84318,06085503703,105455,6.7,underserved,7
PR0389138,CHEVRON #1766,1704 SARATOGA AV,San Jose,95129,37.291109,-121.992142,06085506604,191843,2.7,well_served,2
PR0389171,WALGREENS #09516,770 1ST ST,Gilroy,95020,37.013338,-121.584862,06085512511,124625,12.3,highly_underserved,10
PR0389232,ADAMSON'S FRENCH DIP,806 W EL CAMINO REAL,Sunnyvale,94087,37.3700762,-122.041288,06085508404,213393,5.1,well_served,1
PR0389234,CHINA INN,1401 THE ALAMEDA,San Jose,95126,37.332879,-121.914111,06085500600,140045,9.0,underserved,8
PR0389411,SUBWAY #44821,75 S SAN TOMAS AQUINO RD 3,Campbell,95008,37.2856264,-121.9766978,06085506604,191843,2.7,well_served,2
PR0389563,SJC-TA-GATE11-GORDON BIERSCH BAR,1701 AIRPORT BL,San Jose,95110,37.3711836,-121.9295524,06085505100,115395,14.5,highly_underserved,9
PR0389733,IHOP #3630,101 CURTNER AV 60,San Jose,95125,37.3017719,-121.8640992,06085503121,92607,13.3,highly_underserved,9
PR0389738,"THE BEST SANDWICHES, INC",5126 STEVENS CREEK BL # 13,San Jose,95129,37.323119,-121.992638,06085506103,231563,6.2,underserved,6
PR0389740,SJC-TB-GATE20-SUNSET NEWS,1701 AIRPORT BL,San Jose,95110,37.363831,-121.922648,06085505100,115395,14.5,highly_underserved,9
PR0389760,KNEADED BAKERY AND CATERING@REBEKAH CHILDREN'S SERVICES MAIN KITCHEN,290 IOOF AV,Gilroy,95020,37.013142,-121.568164,06085512604,83946,7.7,underserved,6
PR0389761,KNEADED BAKERY AND CATERING @ REBEKAH CHILDREN'S SERVICES KITCHEN #2,290 IOOF AV,Gilroy,95020,37.013142,-121.568164,06085512604,83946,7.7,underserved,6
PR0389856,CHEVRON #1572,1301 S WINCHESTER BL,San Jose,95128,37.301221,-121.950424,06085506504,104787,5.9,underserved,6
PR0389858,CADENCE DESIGN SYSTEMS,2655 SEELY AV # B10,San Jose,95134,37.3950861,-121.916851,06085505006,240086,6.6,moderate,4
PR0389965,EL POLLO LOCO #3716,1701 STORY RD # 30,San Jose,95122,37.3399309,-121.8432586,06085503602,98611,7.9,highly_underserved,9
PR0390351,MOONTEA,19620 STEVENS CREEK BL # 180,Cupertino,95014,37.3225371,-122.0167038,06085508006,240833,3.3,well_served,0
PR0390481,SANTA CLARA AQUAMAIDS,1600 MARTIN AV,Santa Clara,95050,37.3655108,-121.9568207,06085505202,164928,19.1,underserved,8
PR0390626,SUNNYVALE GAS STATION,898 E FREMONT AV,Sunnyvale,94086,37.351775,-122.014676,06085508204,250001,4.7,underserved,6
PR0390785,PANI PURI COMPANY,620 HOLLENBECK AV,Sunnyvale,94087,37.3692712,-122.0411559,06085508404,213393,5.1,well_served,1
PR0390880,CHRISTOPHER HIGH SCHOOL,850 DAY RD,Gilroy,95020,37.0380509,-121.5988752,06085512515,176250,0.9,moderate,4
PR0390884,SJC-TB-GATE24-PEETS COFFEE & TEA,1701 AIRPORT BL # NC-3,San Jose,95110,37.3711836,-121.9295524,06085505100,115395,14.5,highly_underserved,9
PR0390911,BO GIA CAFE,2897 SENTER RD # 140,San Jose,95111,37.298095,-121.839062,06085503222,122526,4.5,underserved,8
PR0390922,24 MARKET,2010 STORY RD,San Jose,95122,37.3435276,-121.8368944,06085503507,168716,4.2,moderate,3
PR0390970,VUA KHO BO & O MAI,2549 S KING RD #A8,San Jose,95122,37.319857,-121.824278,06085503304,101039,9.4,underserved,7
PR0391076,NEW VALLEY HIGH SCHOOL,1875 LAWRENCE RD,Santa Clara,95052,37.3565033,-121.9953398,06085505305,205550,6.3,moderate,5
PR0391078,BRALY ELEMENTARY SCHOOL,675 GAIL AV,Sunnyvale,94,37.3643827,-122.0185553,06085508509,161270,9.2,underserved,8
PR0391080,NMSO INC,1140 N CAPITOL AV,San Jose,95133,37.386575,-121.85982,06085504307,154801,4.3,underserved,6
PR0391107,VUA KHO BO,406 BARBER LN,Milpitas,95035,37.4223151,-121.9182641,06085505006,240086,6.6,moderate,4
PR0391129,SANTOU KA - KITCHEN,675 SARATOGA AV,San Jose,95129,37.314996,-121.97692,06085506204,200288,6.3,moderate,3
PR0391177,SAN JOSE COUNTRY CLUB-EDDIE DUINO ROOM,15571 ALUM ROCK AV,San Jose,95127,37.3824752,-121.817039,06085504201,197750,6.7,moderate,5
PR0391203,WAL-MART STORE #5766 - GROCERY,170 COCHRANE PLZ,Morgan Hill,95037,37.149551,-121.655104,06085512311,139074,6.3,moderate,5
PR0391269,STEVENSON ELEMENTARY SCHOOL,750-B SAN PIERRE WY,Mountain View,94043,37.404385,-122.084409,06085509202,228462,10.4,underserved,6
PR0391287,TARGET STORE T-2584 - GROCERY,298 W MCKINLEY DR,Sunnyvale,94086,37.373856,-122.0325382,06085508602,180959,7.9,underserved,6
PR0391297,TARGET STORE T-2584 - STARBUCKS,298 W MCKINLEY DR,Sunnyvale,94086,37.373856,-122.0325382,06085508602,180959,7.9,underserved,6
PR0391382,MOLDAW FAMILY RESIDENCES @ 899 CHARLESTON,899 E CHARLESTON RD,Palo Alto,94303,37.4220453,-122.1042516,06085510801,250001,1.6,moderate,3
PR0391383,KOSHER KITCHEN AT JCC,3921 FABIAN WY STE J,Palo Alto,94303,37.4232903,-122.103005,06085510801,250001,1.6,moderate,3
PR0391409,SCU BUSINESS SCHOOL-CADENCE CAFE,500 EL CAMINO REAL 802,Santa Clara,95050,37.351874,-121.937385,06085505203,139028,27.8,underserved,8
PR0391457,TRADER JOE'S,855 EL CAMINO REAL STE 140,Palo Alto,94301,37.439424,-122.158643,06085511609,148365,6.0,underserved,6
PR0391464,HUNAN SIZCHUN CUISINE,1350 GRANT RD # 8,Mountain View,94040,37.3772551,-122.0768782999,06085509902,222955,10.9,underserved,6
PR0391485,MARKET CAFE MCCARTHY CENTER - IRVINE,690 N MCCARTHY BL # 120,Milpitas,95035,37.4417116,-121.9218061,06085504602,121953,7.5,moderate,5
PR0391535,WAL-MART STORE #5766 - DELI-BAKERY,170 COCHRANE PLZ,Morgan Hill,95037,37.149551,-121.655104,06085512311,139074,6.3,moderate,5
PR0391541,49ERS CAFE,4949 MARIE P DEBARTOLO WY,Santa Clara,95054,37.403556,-121.9687039,06085505010,202663,9.9,underserved,7
PR0391545,SJSU - SOUTH CAMPUS WAREHOUSE,1257 S 10TH ST,San Jose,95112,37.319305,-121.869149,06085503112,76156,21.7,highly_underserved,9
PR0391610,MARKET AT MUNGER,554 SALVATIERRA WALK AV,Stanford,94305,37.424106,-122.1660756,06085513000,53696,21.9,highly_underserved,9
PR0391639,EL CAMINO HOSPITAL CAFETERIA,2500 GRANT RD,Mountain View,94040,37.3683967,-122.0779256,06085509901,250001,1.6,well_served,0
PR0391647,LA PLAZA MARKET,1915 W SAN CARLOS ST,San Jose,95128,37.32371,-121.929209,06085502001,94794,13.4,highly_underserved,9
PR0391648,PEETS COFFEE,1602 W CAMPBELL AV,Campbell,95008,37.2864162,-121.9681754,06085506606,133700,8.7,underserved,7
PR0391675,HOWIE'S ARTISAN PIZZA,855 EL CAMINO REAL STE 60,Palo Alto,94301,37.4381851,-122.1585488,06085511609,148365,6.0,underserved,6
PR0391679,COMMUNITY KITCHEN AT JCC,3921 FABIAN WY,Palo Alto,94303,37.4239326,-122.1041771,06085510801,250001,1.6,moderate,3
PR0391689,SUBWAY #45853,790 MONTAGUE EX,San Jose,95131,37.397472,-121.912813,06085505006,240086,6.6,moderate,4
PR0391711,STRATFORD SCHOOL,410 LLAGAS RD,Morgan Hill,95037,37.137936,-121.667616,06085512314,152349,7.8,underserved,6
PR0391712,DOLLAR TREE STORE #04293,251 RANCH DR,Milpitas,95035,37.340477,-121.842001,06085503504,139180,6.5,underserved,6
PR0391728,THE BISTRO,2500 GRANT RD,Mountain View,94040,37.3683967,-122.0779256,06085509901,250001,1.6,well_served,0
PR0391735,SAP CENTER-322,525 W SANTA CLARA ST,San Jose,95113,37.3341179,-121.90303,06085500300,107431,9.6,underserved,7
PR0391772,CHIPOTLE MEXICAN GRILL #1265,2675 EL CAMINO REAL,Palo Alto,94305,37.424041,-122.143231,06085511501,173470,10.3,underserved,7
PR0391773,MY MILKSHAKE,151 S 2ND ST SUIT #199,San Jose,95113,37.3341743,-121.8876999,06085500901,72112,35.8,highly_underserved,9
PR0391842,TIMOTHY ADAMS CHOCOLATES,539 BRYANT,Palo Alto,94301,37.4453889,-122.160773,06085511302,139167,18.2,underserved,8
PR0392195,HUI LAU SHAN,19620 STEVENS CREEK BL STE 190,Cupertino,95014,37.322582,-122.0165349999,06085508006,240833,3.3,well_served,0
PR0392200,AMAMI SHIMA SUSHI,19068 STEVENS CREEK BL,Cupertino,95014,37.3226609,-122.005939,06085508004,250001,1.3,moderate,5
PR0392201,PHO LE QUY,3906 MIDDLEFIELD RD,Palo Alto,94303,37.4197037,-122.1099036,06085510802,250001,2.1,well_served,1
PR0392244,KEYS SCHOOL-MIDDLEFIELD CAMPUS,2890 MIDDLEFIELD RD,Palo Alto,94306,37.431102,-122.127208,06085510900,183536,2.1,underserved,6
PR0392245,KEYS SCHOOL-EL CAMINO CAMPUS,3981 EL CAMINO REAL,Palo Alto,94306,37.41649,-122.127834,06085510700,182266,3.3,moderate,4
PR0392249,YEW CHUNG INTL SCHOOL OF SILICON VALLEY,310 EASY ST,Mountain View,94043,37.400384,-122.067659,06085509108,219063,4.0,moderate,4
PR0392250,GERMAN INTL SCHOOL OF SILICON VALLEY-CAFETERIA,310 EASY ST,Mountain View,94043,37.400384,-122.067659,06085509108,219063,4.0,moderate,4
PR0392254,STRATFORD SCHOOL,890 POMEROY AV,Santa Clara,95051,37.340692,-121.990152,06085505403,182500,6.1,underserved,6
PR0392262,DELICIOUS WITHOUT,390 S 8TH ST,San Jose,95112,37.3336163,-121.8786007,06085500902,42955,51.0,highly_underserved,10
PR0392266,EL RANCHO LATINO MARKET SAN JOSE,1358 S WINCHESTER BL,San Jose,95128,37.2996941,-121.9495088,06085506402,121413,8.6,highly_underserved,9
PR0392267,TRIO COMMUNITY MEALS @ ROOSEVELT COMMUNITY CENTER,901 E SANTA CLARA ST,San Jose,95116,37.3454221,-121.8718635999,06085501401,80216,7.9,underserved,8
PR0392286,PINKBERRY,680 STANFORD SHOPPING CENTER STE 14,Palo Alto,94304,37.4435804,-122.1694461,06085511609,148365,6.0,underserved,6
PR0392294,IN-N-OUT BURGER #240,550 NEWHALL DR,San Jose,95110,37.3502823,-121.9239466,06085505100,115395,14.5,highly_underserved,9
PR0392295,SAP CENTER - HORSE SHOE BAR,525 W SANTA CLARA ST,San Jose,95113,37.3341179,-121.90303,06085500300,107431,9.6,underserved,7
PR0392296,TOPPINGS TREE RESTAURANT,1171 HOMESTEAD RD 150,Santa Clara,95050,37.348655,-121.946147,06085505600,140263,20.1,underserved,8
PR0392300,HMS HOST WAREHOUSE,2521 SEABOARD AV,San Jose,95131,37.3770952,-121.938327,06085505006,240086,6.6,moderate,4
PR0392334,COURTYARD BY MARRIOTT SAN JOSE CAMP,655 CREEKSIDE WY,Campbell,95008,37.2910908,-121.9333564,06085502604,110581,4.8,moderate,5
PR0392340,GM-GHIRARDELLI CHOCOLATE,447 GREAT MALL DR,Milpitas,95035,37.41559,-121.899423,06085504510,159186,9.3,underserved,7
PR0392349,SUBWAY #46773,980 S WINCHESTER BL,San Jose,95128,37.3095402,-121.9499225,06085506401,172134,6.8,moderate,5
PR0392385,CHAVEZ SUPERMARKET,2670 MONTEREY HY,San Jose,95111,37.29524,-121.8527869,06085503221,49323,23.2,highly_underserved,9
PR0392386,CHAVEZ SUPERMARKET-DELI/BAKERY,2670 MONTEREY HY,San Jose,95111,37.29524,-121.8527869,06085503221,49323,23.2,highly_underserved,9
PR0392387,CHAVEZ SUPERMARKET-TAQUERIA,2670 MONTEREY HY,San Jose,95111,37.29524,-121.8527869,06085503221,49323,23.2,highly_underserved,9
PR0392394,VUA KHO BO & O MAI,2893 SENTER RD F,San Jose,95111,37.298353,-121.840504,06085503222,122526,4.5,underserved,8
PR0392410,MUSIC TUNNEL KTV CAFÉ,1132 S DE ANZA BL 10,San Jose,95129,37.3048727,-122.0321207,06085507905,141429,3.8,underserved,7
PR0392415,IKITCHENS,326 COMMERCIAL ST,San Jose,95112,37.3607536,-121.8991866,06085500100,163061,6.0,underserved,6
PR0392441,TASTEA,1160 N CAPITOL AV,San Jose,95132,37.3877283,-121.8601853,06085504321,189867,4.2,moderate,4
PR0392561,CHEVRON LOS ALTOS,401 MAIN ST,Los Altos,94022,37.377502,-122.117817,06085510300,250001,3.2,well_served,1
PR0392666,WEDGEWOOD WEDDING & BANQUET CENTER,1000 OLD QUARRY RD,San Jose,95123,37.2337186,-121.856747,06085511911,167639,7.0,moderate,5
PR0392721,ENOTECA LA STORIA,414-416 N SANTA CRUZ AV,Los Gatos,95030,37.22976,-121.979992,06085507100,159821,3.8,moderate,4
PR0392770,BAKERY PANADERIA LA MEJOR,1239 E JULIAN ST UNIT D,San Jose,95116,37.351886,-121.870366,06085501401,80216,7.9,underserved,8
PR0392791,SAVVY CELLAR WINES,750 W EVELYN AV STE A,Mountain View,94041,37.394893,-122.077877,06085509600,188676,14.7,underserved,6
PR0392815,WINGSTOP,725 RIDDER PARK DR 80,San Jose,95131,37.3795606,-121.9004425,06085504318,106535,14.6,underserved,7
PR0392823,DA THANH RESTAURANT,403 N CAPITOL AV,San Jose,95133,37.3717435,-121.8448385,06085503804,141289,6.3,underserved,7
PR0392961,LEVY @ SC CONVENTION CENTER - MISSION CITY KITCHEN,5001 GREAT AMERICA PY,Santa Clara,95054,37.4046706,-121.9752469999,06085505010,202663,9.9,underserved,7
PR0393093,EDIBLE ARRANGEMENTS,820 W EL CAMINO REAL,Sunnyvale,94087,37.3701812,-122.0416909,06085508404,213393,5.1,well_served,1
PR0393095,MOD PIZZA,1031 COCHRANE RD STE 100,Morgan Hill,95037,37.154514,-121.650946,06085512308,248750,3.0,well_served,1
PR0393098,MR FALAFEL INC,17455 S MONTEREY RD,Morgan Hill,95037,37.1605123,-121.681628,06085512100,121563,6.9,moderate,5
PR0393141,MILES BISTRO,1535 LANDESS AV # 141,Milpitas,95035,37.416864,-121.8769270999,06085504416,190981,5.8,well_served,2
PR0393145,COUPA CAFE-GREEN LIBRARY,571 ESCONDIDO MALL,Stanford,94305,37.425821,-122.169203,06085513000,53696,21.9,highly_underserved,9
PR0393158,FRIENDSHIP HALL @ THE SARATOGA PROSPECT CENTER,19848 PROSPECT RD,Saratoga,95070,37.293348,-122.020803,06085507401,244046,2.3,well_served,2
PR0393177,MOCHIHOLIC MILPITAS,1535 LANDESS AV # 147,Milpitas,95035,37.416635,-121.877003,06085504416,190981,5.8,well_served,2
PR0393193,HOTEL LOS GATOS,210 E MAIN ST,Los Gatos,95030,37.2205948,-121.9769927,06085507004,175347,8.3,moderate,5
PR0393199,MP HOTEL LLC,16505 CONDIT RD,Morgan Hill,95037,37.125067,-121.627499,06085512309,210212,1.1,moderate,5
PR0393281,SEAFOOD CITY - GROCERY STORE,1535 LANDESS AV,Milpitas,95035,37.416635,-121.877003,06085504416,190981,5.8,well_served,2
PR0393282,SEAFOOD CITY - KITCHEN,1535 LANDESS AV,Milpitas,95035,37.416635,-121.877003,06085504416,190981,5.8,well_served,2
PR0393287,AROMA COFFEE & SNACKS,1535 LANDESS AV STE 159,Milpitas,95035,37.416635,-121.877003,06085504416,190981,5.8,well_served,2
