geoid,name,state,county,tract,block_group,total_population,under_18_population,age_65_plus_population,white_alone_population,black_alone_population,asian_alone_population,hispanic_or_latino_population,median_household_income,households_total,households_no_vehicle,households_no_vehicle_pct,poverty_rate_pct
060855075004,Block Group 4; Census Tract 5075; Santa Clara County; California,06,085,507500,4,1436,233,586,630,0,711,23,131250,0,0,,
060855076001,Block Group 1; Census Tract 5076; Santa Clara County; California,06,085,507600,1,769,96,238,261,0,508,0,217188,0,0,,
060855076002,Block Group 2; Census Tract 5076; Santa Clara County; California,06,085,507600,2,1275,281,452,523,0,666,0,250001,0,0,,
060855076003,Block Group 3; Census Tract 5076; Santa Clara County; California,06,085,507600,3,1756,437,319,451,0,1075,126,250001,0,0,,
060855076004,Block Group 4; Census Tract 5076; Santa Clara County; California,06,085,507600,4,2344,422,373,634,0,1547,0,250001,0,0,,
060855077011,Block Group 1; Census Tract 5077.01; Santa Clara County; California,06,085,507701,1,788,105,191,189,0,493,99,226518,0,0,,
060855077012,Block Group 2; Census Tract 5077.01; Santa Clara County; California,06,085,507701,2,2013,452,325,311,0,1582,37,250001,0,0,,
060855077013,Block Group 3; Census Tract 5077.01; Santa Clara County; California,06,085,507701,3,987,129,330,220,0,632,31,146833,0,0,,
060855077021,Block Group 1; Census Tract 5077.02; Santa Clara County; California,06,085,507702,1,2365,632,406,366,0,1895,0,250001,0,0,,
060855077022,Block Group 2; Census Tract 5077.02; Santa Clara County; California,06,085,507702,2,1858,467,438,493,0,1346,0,250001,0,0,,
060855077023,Block Group 3; Census Tract 5077.02; Santa Clara County; California,06,085,507702,3,2241,491,391,210,0,1977,77,250001,0,0,,
060855077041,Block Group 1; Census Tract 5077.04; Santa Clara County; California,06,085,507704,1,862,261,108,141,0,702,19,241806,0,0,,
060855077042,Block Group 2; Census Tract 5077.04; Santa Clara County; California,06,085,507704,2,2505,564,595,825,3,1505,106,145329,0,0,,
060855077051,Block Group 1; Census Tract 5077.05; Santa Clara County; California,06,085,507705,1,1578,337,334,411,0,989,105,196563,0,0,,
060855077052,Block Group 2; Census Tract 5077.05; Santa Clara County; California,06,085,507705,2,1160,219,326,326,15,718,34,250001,0,0,,
060855077053,Block Group 3; Census Tract 5077.05; Santa Clara County; California,06,085,507705,3,1215,200,203,369,3,709,91,250001,0,0,,
060855078051,Block Group 1; Census Tract 5078.05; Santa Clara County; California,06,085,507805,1,1243,237,220,262,45,772,174,183542,0,0,,
060855078052,Block Group 2; Census Tract 5078.05; Santa Clara County; California,06,085,507805,2,965,103,155,232,0,640,76,199792,0,0,,
060855078053,Block Group 3; Census Tract 5078.05; Santa Clara County; California,06,085,507805,3,1315,237,0,352,0,894,76,230365,0,0,,
060855078054,Block Group 4; Census Tract 5078.05; Santa Clara County; California,06,085,507805,4,1365,410,156,619,35,636,88,219063,0,0,,
060855078061,Block Group 1; Census Tract 5078.06; Santa Clara County; California,06,085,507806,1,1312,280,206,326,8,876,17,250001,0,0,,
060855078062,Block Group 2; Census Tract 5078.06; Santa Clara County; California,06,085,507806,2,1805,510,114,226,0,1531,23,201129,0,0,,
060855078063,Block Group 3; Census Tract 5078.06; Santa Clara County; California,06,085,507806,3,1354,409,7,92,0,1248,0,188644,0,0,,
060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,06,085,507806,4,1186,266,112,77,70,1000,39,195833,0,0,,
060855078071,Block Group 1; Census Tract 5078.07; Santa Clara County; California,06,085,507807,1,1456,330,226,265,1,1124,51,250001,0,0,,
060855078072,Block Group 2; Census Tract 5078.07; Santa Clara County; California,06,085,507807,2,1659,422,206,203,0,1368,0,221780,0,0,,
060855078081,Block Group 1; Census Tract 5078.08; Santa Clara County; California,06,085,507808,1,547,78,92,41,0,493,0,208875,0,0,,
060855078082,Block Group 2; Census Tract 5078.08; Santa Clara County; California,06,085,507808,2,1755,471,249,309,0,1429,19,250001,0,0,,
060855078083,Block Group 3; Census Tract 5078.08; Santa Clara County; California,06,085,507808,3,1706,533,79,136,0,1296,190,250001,0,0,,
060855078084,Block Group 4; Census Tract 5078.08; Santa Clara County; California,06,085,507808,4,1712,400,209,172,0,1478,15,250001,0,0,,
060855079031,Block Group 1; Census Tract 5079.03; Santa Clara County; California,06,085,507903,1,1151,160,330,211,0,940,25,206146,0,0,,
060855079032,Block Group 2; Census Tract 5079.03; Santa Clara County; California,06,085,507903,2,2194,646,215,245,0,1949,0,250001,0,0,,
060855079033,Block Group 3; Census Tract 5079.03; Santa Clara County; California,06,085,507903,3,1692,457,393,377,0,1278,66,163786,0,0,,
060855079041,Block Group 1; Census Tract 5079.04; Santa Clara County; California,06,085,507904,1,1426,294,291,189,0,1156,18,239773,0,0,,
060855079042,Block Group 2; Census Tract 5079.04; Santa Clara County; California,06,085,507904,2,1537,354,301,304,70,988,101,250001,0,0,,
060855079051,Block Group 1; Census Tract 5079.05; Santa Clara County; California,06,085,507905,1,1507,151,89,471,261,551,342,86604,0,0,,
060855079052,Block Group 2; Census Tract 5079.05; Santa Clara County; California,06,085,507905,2,1566,278,226,237,0,1329,0,241307,0,0,,
060855079053,Block Group 3; Census Tract 5079.05; Santa Clara County; California,06,085,507905,3,3523,1579,325,258,0,1880,48,209917,0,0,,
060855079061,Block Group 1; Census Tract 5079.06; Santa Clara County; California,06,085,507906,1,1322,165,278,295,0,1007,0,250001,0,0,,
060855079062,Block Group 2; Census Tract 5079.06; Santa Clara County; California,06,085,507906,2,1014,223,148,104,0,813,84,250001,0,0,,
060855079063,Block Group 3; Census Tract 5079.06; Santa Clara County; California,06,085,507906,3,882,182,165,166,0,651,0,250001,0,0,,
060855079064,Block Group 4; Census Tract 5079.06; Santa Clara County; California,06,085,507906,4,1281,427,133,112,0,1123,56,250001,0,0,,
060855080031,Block Group 1; Census Tract 5080.03; Santa Clara County; California,06,085,508003,1,1364,333,152,254,0,946,67,183393,0,0,,
060855080032,Block Group 2; Census Tract 5080.03; Santa Clara County; California,06,085,508003,2,872,214,102,250,0,586,13,241750,0,0,,
060855080041,Block Group 1; Census Tract 5080.04; Santa Clara County; California,06,085,508004,1,2775,733,85,322,0,2336,115,250001,0,0,,
060855080042,Block Group 2; Census Tract 5080.04; Santa Clara County; California,06,085,508004,2,1410,190,322,445,0,880,0,250001,0,0,,
060855080043,Block Group 3; Census Tract 5080.04; Santa Clara County; California,06,085,508004,3,1946,498,165,582,0,892,426,215625,0,0,,
060855080051,Block Group 1; Census Tract 5080.05; Santa Clara County; California,06,085,508005,1,1182,221,302,314,0,744,55,113629,0,0,,
060855080052,Block Group 2; Census Tract 5080.05; Santa Clara County; California,06,085,508005,2,1483,278,257,254,0,1096,85,189375,0,0,,
060855080053,Block Group 3; Census Tract 5080.05; Santa Clara County; California,06,085,508005,3,1170,285,228,518,0,609,37,250001,0,0,,
060855080061,Block Group 1; Census Tract 5080.06; Santa Clara County; California,06,085,508006,1,2580,529,440,588,22,1716,189,241574,0,0,,
060855080062,Block Group 2; Census Tract 5080.06; Santa Clara County; California,06,085,508006,2,1237,259,213,179,0,988,18,210278,0,0,,
060855081011,Block Group 1; Census Tract 5081.01; Santa Clara County; California,06,085,508101,1,2021,494,205,408,0,1457,2,250001,0,0,,
060855081012,Block Group 2; Census Tract 5081.01; Santa Clara County; California,06,085,508101,2,2627,789,280,717,0,1736,104,250001,0,0,,
060855081013,Block Group 3; Census Tract 5081.01; Santa Clara County; California,06,085,508101,3,2031,419,314,717,0,1023,302,210079,0,0,,
060855081021,Block Group 1; Census Tract 5081.02; Santa Clara County; California,06,085,508102,1,2555,690,313,673,0,1794,38,217500,0,0,,
060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,06,085,508102,2,1138,222,73,224,71,682,75,214135,0,0,,
060855082031,Block Group 1; Census Tract 5082.03; Santa Clara County; California,06,085,508203,1,1461,458,243,817,1,598,43,250001,0,0,,
060855082032,Block Group 2; Census Tract 5082.03; Santa Clara County; California,06,085,508203,2,1837,561,287,562,0,1162,19,250001,0,0,,
060855082033,Block Group 3; Census Tract 5082.03; Santa Clara County; California,06,085,508203,3,2213,628,336,886,34,1184,125,250001,0,0,,
060855082041,Block Group 1; Census Tract 5082.04; Santa Clara County; California,06,085,508204,1,1987,575,221,339,39,1204,386,250001,0,0,,
060855082042,Block Group 2; Census Tract 5082.04; Santa Clara County; California,06,085,508204,2,1126,387,117,303,0,730,46,250001,0,0,,
060855082043,Block Group 3; Census Tract 5082.04; Santa Clara County; California,06,085,508204,3,1612,345,190,344,28,1074,87,250001,0,0,,
060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,06,085,508205,1,1095,173,182,203,0,606,47,198125,0,0,,
060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,06,085,508205,2,3239,610,226,736,34,1823,330,221641,0,0,,
060855082061,Block Group 1; Census Tract 5082.06; Santa Clara County; California,06,085,508206,1,870,186,111,233,0,618,19,250001,0,0,,
060855082062,Block Group 2; Census Tract 5082.06; Santa Clara County; California,06,085,508206,2,1725,460,311,639,0,855,40,250001,0,0,,
060855082063,Block Group 3; Census Tract 5082.06; Santa Clara County; California,06,085,508206,3,1453,221,313,561,0,829,10,178427,0,0,,
060855083011,Block Group 1; Census Tract 5083.01; Santa Clara County; California,06,085,508301,1,1303,189,313,666,0,519,50,239929,0,0,,
060855083012,Block Group 2; Census Tract 5083.01; Santa Clara County; California,06,085,508301,2,1583,370,408,665,48,788,54,250001,0,0,,
060855083013,Block Group 3; Census Tract 5083.01; Santa Clara County; California,06,085,508301,3,1575,401,371,625,0,868,39,231786,0,0,,
060855083031,Block Group 1; Census Tract 5083.03; Santa Clara County; California,06,085,508303,1,1308,201,405,376,0,766,116,226389,0,0,,
060855083032,Block Group 2; Census Tract 5083.03; Santa Clara County; California,06,085,508303,2,1339,288,315,527,0,714,40,218713,0,0,,
060855083051,Block Group 1; Census Tract 5083.05; Santa Clara County; California,06,085,508305,1,1330,302,110,572,33,559,83,139722,0,0,,
060855083052,Block Group 2; Census Tract 5083.05; Santa Clara County; California,06,085,508305,2,1084,258,67,180,8,622,249,166645,0,0,,
060855083053,Block Group 3; Census Tract 5083.05; Santa Clara County; California,06,085,508305,3,2870,1022,237,93,226,1472,963,92493,0,0,,
060855083061,Block Group 1; Census Tract 5083.06; Santa Clara County; California,06,085,508306,1,692,115,76,239,0,367,27,248500,0,0,,
060855083062,Block Group 2; Census Tract 5083.06; Santa Clara County; California,06,085,508306,2,2288,424,572,838,7,1297,59,250001,0,0,,
060855084011,Block Group 1; Census Tract 5084.01; Santa Clara County; California,06,085,508401,1,1283,264,58,206,0,672,181,250001,0,0,,
060855084012,Block Group 2; Census Tract 5084.01; Santa Clara County; California,06,085,508401,2,1195,388,181,444,19,666,0,227574,0,0,,
060855084013,Block Group 3; Census Tract 5084.01; Santa Clara County; California,06,085,508401,3,1218,486,138,338,0,807,54,159307,0,0,,
060855084014,Block Group 4; Census Tract 5084.01; Santa Clara County; California,06,085,508401,4,1161,297,251,215,102,778,26,198421,0,0,,
060855084015,Block Group 5; Census Tract 5084.01; Santa Clara County; California,06,085,508401,5,1633,457,129,736,0,525,212,197036,0,0,,
060855084016,Block Group 6; Census Tract 5084.01; Santa Clara County; California,06,085,508401,6,1571,418,116,616,0,474,312,197014,0,0,,
060855084031,Block Group 1; Census Tract 5084.03; Santa Clara County; California,06,085,508403,1,552,68,224,241,0,228,19,198548,0,0,,
060855084032,Block Group 2; Census Tract 5084.03; Santa Clara County; California,06,085,508403,2,1576,558,297,848,11,329,256,250001,0,0,,
060855084033,Block Group 3; Census Tract 5084.03; Santa Clara County; California,06,085,508403,3,1048,274,155,479,0,499,27,250001,0,0,,
060855084041,Block Group 1; Census Tract 5084.04; Santa Clara County; California,06,085,508404,1,1130,272,269,493,80,492,0,-666666666,0,0,,
060855084042,Block Group 2; Census Tract 5084.04; Santa Clara County; California,06,085,508404,2,1809,498,165,520,16,1123,115,250001,0,0,,
060855084043,Block Group 3; Census Tract 5084.04; Santa Clara County; California,06,085,508404,3,1795,492,327,1240,0,327,137,242188,0,0,,
060855084044,Block Group 4; Census Tract 5084.04; Santa Clara County; California,06,085,508404,4,1578,270,139,602,17,780,84,174188,0,0,,
060855085031,Block Group 1; Census Tract 5085.03; Santa Clara County; California,06,085,508503,1,1763,370,176,218,0,1309,214,149792,0,0,,
060855085032,Block Group 2; Census Tract 5085.03; Santa Clara County; California,06,085,508503,2,1627,320,276,553,68,930,33,185341,0,0,,
060855085033,Block Group 3; Census Tract 5085.03; Santa Clara County; California,06,085,508503,3,1031,174,206,260,5,705,12,130700,0,0,,
060855085034,Block Group 4; Census Tract 5085.03; Santa Clara County; California,06,085,508503,4,1599,406,16,282,28,1228,13,168910,0,0,,
060855085051,Block Group 1; Census Tract 5085.05; Santa Clara County; California,06,085,508505,1,1398,333,172,472,0,444,324,250001,0,0,,
060855085052,Block Group 2; Census Tract 5085.05; Santa Clara County; California,06,085,508505,2,1005,147,261,356,0,563,55,213750,0,0,,
060855085053,Block Group 3; Census Tract 5085.05; Santa Clara County; California,06,085,508505,3,1341,119,230,439,48,610,0,169659,0,0,,
060855085054,Block Group 4; Census Tract 5085.05; Santa Clara County; California,06,085,508505,4,1089,265,92,238,27,472,297,-666666666,0,0,,
060855085071,Block Group 1; Census Tract 5085.07; Santa Clara County; California,06,085,508507,1,1829,299,154,179,0,1412,42,194706,0,0,,
060855085072,Block Group 2; Census Tract 5085.07; Santa Clara County; California,06,085,508507,2,1559,325,9,416,14,1088,113,152109,0,0,,
060855085081,Block Group 1; Census Tract 5085.08; Santa Clara County; California,06,085,508508,1,1290,471,215,345,15,615,291,-666666666,0,0,,
060855085082,Block Group 2; Census Tract 5085.08; Santa Clara County; California,06,085,508508,2,1120,145,253,285,0,737,50,184231,0,0,,
060855085083,Block Group 3; Census Tract 5085.08; Santa Clara County; California,06,085,508508,3,2572,605,209,280,59,597,1321,96033,0,0,,
060855085084,Block Group 4; Census Tract 5085.08; Santa Clara County; California,06,085,508508,4,891,187,63,439,0,330,80,250001,0,0,,
060855085091,Block Group 1; Census Tract 5085.09; Santa Clara County; California,06,085,508509,1,480,45,54,94,0,386,0,166518,0,0,,
060855085092,Block Group 2; Census Tract 5085.09; Santa Clara County; California,06,085,508509,2,1738,94,0,338,0,999,17,241000,0,0,,
060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,06,085,508509,3,504,11,353,84,0,341,33,-666666666,0,0,,
060855085094,Block Group 4; Census Tract 5085.09; Santa Clara County; California,06,085,508509,4,1518,201,404,202,46,827,428,66429,0,0,,
060855085101,Block Group 1; Census Tract 5085.10; Santa Clara County; California,06,085,508510,1,700,174,124,278,0,334,49,-666666666,0,0,,
060855085102,Block Group 2; Census Tract 5085.10; Santa Clara County; California,06,085,508510,2,2906,555,110,231,0,1644,1006,180192,0,0,,
060855086011,Block Group 1; Census Tract 5086.01; Santa Clara County; California,06,085,508601,1,1202,311,167,353,0,763,122,187297,0,0,,
060855086012,Block Group 2; Census Tract 5086.01; Santa Clara County; California,06,085,508601,2,1581,218,305,585,0,833,116,197045,0,0,,
060855086013,Block Group 3; Census Tract 5086.01; Santa Clara County; California,06,085,508601,3,1131,312,93,434,0,272,414,195938,0,0,,
060855086021,Block Group 1; Census Tract 5086.02; Santa Clara County; California,06,085,508602,1,2092,384,442,1176,105,376,260,169073,0,0,,
060855086022,Block Group 2; Census Tract 5086.02; Santa Clara County; California,06,085,508602,2,413,15,117,188,0,187,26,171840,0,0,,
060855086023,Block Group 3; Census Tract 5086.02; Santa Clara County; California,06,085,508602,3,2239,495,93,785,186,1064,60,232109,0,0,,
060855086024,Block Group 4; Census Tract 5086.02; Santa Clara County; California,06,085,508602,4,1330,34,243,397,12,693,78,116250,0,0,,
060855087051,Block Group 1; Census Tract 5087.05; Santa Clara County; California,06,085,508705,1,1018,91,94,241,0,714,13,202875,0,0,,
060855087052,Block Group 2; Census Tract 5087.05; Santa Clara County; California,06,085,508705,2,1830,147,12,437,11,1308,56,189913,0,0,,
060855087053,Block Group 3; Census Tract 5087.05; Santa Clara County; California,06,085,508705,3,1604,463,61,494,0,744,382,147857,0,0,,
060855087061,Block Group 1; Census Tract 5087.06; Santa Clara County; California,06,085,508706,1,1953,214,214,270,75,1311,232,224493,0,0,,
060855087062,Block Group 2; Census Tract 5087.06; Santa Clara County; California,06,085,508706,2,858,49,292,319,0,321,199,153173,0,0,,
060855087063,Block Group 3; Census Tract 5087.06; Santa Clara County; California,06,085,508706,3,1484,299,156,229,97,811,162,216500,0,0,,
060855087071,Block Group 1; Census Tract 5087.07; Santa Clara County; California,06,085,508707,1,1736,311,59,491,10,854,345,172868,0,0,,
060855087072,Block Group 2; Census Tract 5087.07; Santa Clara County; California,06,085,508707,2,2171,336,234,334,27,1318,393,173942,0,0,,
060855087081,Block Group 1; Census Tract 5087.08; Santa Clara County; California,06,085,508708,1,6682,745,148,826,15,5095,501,250001,0,0,,
060855088001,Block Group 1; Census Tract 5088; Santa Clara County; California,06,085,508800,1,2135,216,157,342,44,865,701,164412,0,0,,
060855088002,Block Group 2; Census Tract 5088; Santa Clara County; California,06,085,508800,2,1484,217,165,191,113,437,814,102984,0,0,,
060855089001,Block Group 1; Census Tract 5089; Santa Clara County; California,06,085,508900,1,934,189,141,226,13,390,291,233854,0,0,,
060855089002,Block Group 2; Census Tract 5089; Santa Clara County; California,06,085,508900,2,1493,415,145,303,0,726,540,196342,0,0,,
060855089003,Block Group 3; Census Tract 5089; Santa Clara County; California,06,085,508900,3,1021,95,109,199,31,465,205,159028,0,0,,
060855089004,Block Group 4; Census Tract 5089; Santa Clara County; California,06,085,508900,4,980,232,40,62,0,412,487,79677,0,0,,
060855090011,Block Group 1; Census Tract 5090.01; Santa Clara County; California,06,085,509001,1,1669,199,247,340,0,770,630,213750,0,0,,
060855090012,Block Group 2; Census Tract 5090.01; Santa Clara County; California,06,085,509001,2,1362,375,147,435,0,282,588,123140,0,0,,
060855090021,Block Group 1; Census Tract 5090.02; Santa Clara County; California,06,085,509002,1,1799,331,109,386,15,788,562,184640,0,0,,
060855090022,Block Group 2; Census Tract 5090.02; Santa Clara County; California,06,085,509002,2,2298,477,265,307,12,334,1639,116574,0,0,,
060855091021,Block Group 1; Census Tract 5091.02; Santa Clara County; California,06,085,509102,1,2138,443,211,747,17,1129,265,229505,0,0,,
060855091022,Block Group 2; Census Tract 5091.02; Santa Clara County; California,06,085,509102,2,1487,226,198,279,33,1024,151,213828,0,0,,
060855091023,Block Group 3; Census Tract 5091.02; Santa Clara County; California,06,085,509102,3,1079,130,38,298,0,689,81,250001,0,0,,
060855091061,Block Group 1; Census Tract 5091.06; Santa Clara County; California,06,085,509106,1,1123,139,156,432,0,326,332,146932,0,0,,
060855091062,Block Group 2; Census Tract 5091.06; Santa Clara County; California,06,085,509106,2,1087,143,247,449,0,498,114,197250,0,0,,
060855091063,Block Group 3; Census Tract 5091.06; Santa Clara County; California,06,085,509106,3,1913,308,60,697,56,828,363,144318,0,0,,
060855091071,Block Group 1; Census Tract 5091.07; Santa Clara County; California,06,085,509107,1,1937,589,100,869,133,522,847,81473,0,0,,
060855091072,Block Group 2; Census Tract 5091.07; Santa Clara County; California,06,085,509107,2,2059,630,41,177,57,1002,989,198750,0,0,,
060855091073,Block Group 3; Census Tract 5091.07; Santa Clara County; California,06,085,509107,3,1111,92,15,108,79,798,62,237396,0,0,,
060855091081,Block Group 1; Census Tract 5091.08; Santa Clara County; California,06,085,509108,1,1137,132,91,301,10,336,409,200469,0,0,,
060855091082,Block Group 2; Census Tract 5091.08; Santa Clara County; California,06,085,509108,2,1036,96,222,222,0,302,400,199469,0,0,,
060855091083,Block Group 3; Census Tract 5091.08; Santa Clara County; California,06,085,509108,3,1158,233,30,316,38,689,89,250001,0,0,,
060855091084,Block Group 4; Census Tract 5091.08; Santa Clara County; California,06,085,509108,4,1286,192,250,366,243,510,163,228194,0,0,,
060855091091,Block Group 1; Census Tract 5091.09; Santa Clara County; California,06,085,509109,1,3180,684,160,1032,81,1535,296,250001,0,0,,
060855091092,Block Group 2; Census Tract 5091.09; Santa Clara County; California,06,085,509109,2,2413,733,66,541,0,498,1322,127750,0,0,,
060855091093,Block Group 3; Census Tract 5091.09; Santa Clara County; California,06,085,509109,3,1560,371,37,510,0,700,171,250001,0,0,,
060855091101,Block Group 1; Census Tract 5091.10; Santa Clara County; California,06,085,509110,1,1643,339,175,917,67,502,81,208906,0,0,,
060855091102,Block Group 2; Census Tract 5091.10; Santa Clara County; California,06,085,509110,2,1674,444,74,553,38,945,110,191023,0,0,,
060855091111,Block Group 1; Census Tract 5091.11; Santa Clara County; California,06,085,509111,1,2740,608,382,832,9,1121,616,170813,0,0,,
060855091112,Block Group 2; Census Tract 5091.11; Santa Clara County; California,06,085,509111,2,1903,486,322,849,38,553,389,94868,0,0,,
060855092011,Block Group 1; Census Tract 5092.01; Santa Clara County; California,06,085,509201,1,1638,376,127,923,74,370,318,191557,0,0,,
060855092012,Block Group 2; Census Tract 5092.01; Santa Clara County; California,06,085,509201,2,1293,109,79,687,0,399,111,-666666666,0,0,,
060855092013,Block Group 3; Census Tract 5092.01; Santa Clara County; California,06,085,509201,3,1066,90,122,591,0,414,77,167938,0,0,,
060855092014,Block Group 4; Census Tract 5092.01; Santa Clara County; California,06,085,509201,4,1290,217,323,329,0,618,376,160341,0,0,,
060855092021,Block Group 1; Census Tract 5092.02; Santa Clara County; California,06,085,509202,1,1482,209,190,632,16,512,308,202375,0,0,,
060855092022,Block Group 2; Census Tract 5092.02; Santa Clara County; California,06,085,509202,2,1061,269,154,534,113,250,118,222679,0,0,,
060855092023,Block Group 3; Census Tract 5092.02; Santa Clara County; California,06,085,509202,3,1040,265,87,390,0,590,27,243690,0,0,,
060855092024,Block Group 4; Census Tract 5092.02; Santa Clara County; California,06,085,509202,4,639,116,110,126,16,267,225,228846,0,0,,
060855093021,Block Group 1; Census Tract 5093.02; Santa Clara County; California,06,085,509302,1,1446,360,309,932,0,300,224,250001,0,0,,
060855093022,Block Group 2; Census Tract 5093.02; Santa Clara County; California,06,085,509302,2,2062,440,330,596,558,607,233,136827,0,0,,
060855093031,Block Group 1; Census Tract 5093.03; Santa Clara County; California,06,085,509303,1,1160,358,153,518,5,547,35,250001,0,0,,
060855093032,Block Group 2; Census Tract 5093.03; Santa Clara County; California,06,085,509303,2,629,53,114,199,36,283,43,92132,0,0,,
060855093033,Block Group 3; Census Tract 5093.03; Santa Clara County; California,06,085,509303,3,923,205,99,345,11,367,158,250001,0,0,,
060855093034,Block Group 4; Census Tract 5093.03; Santa Clara County; California,06,085,509303,4,853,13,448,383,0,313,141,47813,0,0,,
060855093041,Block Group 1; Census Tract 5093.04; Santa Clara County; California,06,085,509304,1,1267,223,106,283,0,530,378,141728,0,0,,
060855093042,Block Group 2; Census Tract 5093.04; Santa Clara County; California,06,085,509304,2,1908,359,131,865,9,815,202,250001,0,0,,
060855094011,Block Group 1; Census Tract 5094.01; Santa Clara County; California,06,085,509401,1,1603,261,184,563,11,459,460,113487,0,0,,
060855094012,Block Group 2; Census Tract 5094.01; Santa Clara County; California,06,085,509401,2,1067,184,218,382,0,453,170,227788,0,0,,
060855094013,Block Group 3; Census Tract 5094.01; Santa Clara County; California,06,085,509401,3,2076,148,116,969,0,851,49,159750,0,0,,
060855094031,Block Group 1; Census Tract 5094.03; Santa Clara County; California,06,085,509403,1,1733,223,150,633,19,277,809,152438,0,0,,
060855094032,Block Group 2; Census Tract 5094.03; Santa Clara County; California,06,085,509403,2,1328,452,0,407,0,336,362,231667,0,0,,
060855094033,Block Group 3; Census Tract 5094.03; Santa Clara County; California,06,085,509403,3,1054,21,18,391,0,394,150,250001,0,0,,
060855094041,Block Group 1; Census Tract 5094.04; Santa Clara County; California,06,085,509404,1,1830,361,327,711,9,932,90,237961,0,0,,
060855094042,Block Group 2; Census Tract 5094.04; Santa Clara County; California,06,085,509404,2,1107,253,47,145,0,821,147,250001,0,0,,
060855094043,Block Group 3; Census Tract 5094.04; Santa Clara County; California,06,085,509404,3,1240,155,100,339,0,614,283,129145,0,0,,
060855094044,Block Group 4; Census Tract 5094.04; Santa Clara County; California,06,085,509404,4,2079,291,286,828,0,979,174,193601,0,0,,
060855095001,Block Group 1; Census Tract 5095; Santa Clara County; California,06,085,509500,1,1891,189,110,599,47,382,781,133654,0,0,,
060855095002,Block Group 2; Census Tract 5095; Santa Clara County; California,06,085,509500,2,1970,222,216,440,0,974,567,177788,0,0,,
060855095003,Block Group 3; Census Tract 5095; Santa Clara County; California,06,085,509500,3,1756,502,83,711,44,372,498,194869,0,0,,
060855096001,Block Group 1; Census Tract 5096; Santa Clara County; California,06,085,509600,1,909,53,44,366,0,439,31,221853,0,0,,
060855096002,Block Group 2; Census Tract 5096; Santa Clara County; California,06,085,509600,2,1284,325,127,692,0,334,430,146037,0,0,,
060855096003,Block Group 3; Census Tract 5096; Santa Clara County; California,06,085,509600,3,1531,348,131,744,37,426,143,200435,0,0,,
060855097001,Block Group 1; Census Tract 5097; Santa Clara County; California,06,085,509700,1,1204,364,135,750,16,282,77,227973,0,0,,
060855097002,Block Group 2; Census Tract 5097; Santa Clara County; California,06,085,509700,2,803,62,101,239,100,327,119,191696,0,0,,
060855097003,Block Group 3; Census Tract 5097; Santa Clara County; California,06,085,509700,3,1057,278,172,610,0,315,153,248194,0,0,,
060855098011,Block Group 1; Census Tract 5098.01; Santa Clara County; California,06,085,509801,1,1887,255,140,549,30,674,737,131500,0,0,,
060855098012,Block Group 2; Census Tract 5098.01; Santa Clara County; California,06,085,509801,2,790,121,80,621,0,84,177,121357,0,0,,
060855098013,Block Group 3; Census Tract 5098.01; Santa Clara County; California,06,085,509801,3,1628,532,233,792,0,672,32,247500,0,0,,
060855098014,Block Group 4; Census Tract 5098.01; Santa Clara County; California,06,085,509801,4,1664,462,246,907,0,606,83,222557,0,0,,
060855098021,Block Group 1; Census Tract 5098.02; Santa Clara County; California,06,085,509802,1,1496,350,164,428,59,542,357,155375,0,0,,
060855098022,Block Group 2; Census Tract 5098.02; Santa Clara County; California,06,085,509802,2,1594,379,309,634,23,475,223,250001,0,0,,
060855099011,Block Group 1; Census Tract 5099.01; Santa Clara County; California,06,085,509901,1,1498,436,297,937,8,383,5,250001,0,0,,
060855099012,Block Group 2; Census Tract 5099.01; Santa Clara County; California,06,085,509901,2,1104,388,131,590,7,367,25,250001,0,0,,
060855099021,Block Group 1; Census Tract 5099.02; Santa Clara County; California,06,085,509902,1,2287,560,598,794,269,1008,139,154722,0,0,,
060855099022,Block Group 2; Census Tract 5099.02; Santa Clara County; California,06,085,509902,2,1373,329,247,874,0,325,178,250001,0,0,,
060855099023,Block Group 3; Census Tract 5099.02; Santa Clara County; California,06,085,509902,3,1501,281,236,790,29,523,11,250001,0,0,,
060855100011,Block Group 1; Census Tract 5100.01; Santa Clara County; California,06,085,510001,1,1439,418,88,728,0,365,317,146353,0,0,,
060855100012,Block Group 2; Census Tract 5100.01; Santa Clara County; California,06,085,510001,2,1289,337,277,653,0,589,12,250001,0,0,,
060855100013,Block Group 3; Census Tract 5100.01; Santa Clara County; California,06,085,510001,3,955,298,136,442,0,513,0,250001,0,0,,
060855100014,Block Group 4; Census Tract 5100.01; Santa Clara County; California,06,085,510001,4,583,63,210,293,0,263,27,219375,0,0,,
060855100015,Block Group 5; Census Tract 5100.01; Santa Clara County; California,06,085,510001,5,824,98,196,552,13,199,26,250001,0,0,,
060855100016,Block Group 6; Census Tract 5100.01; Santa Clara County; California,06,085,510001,6,762,198,60,462,0,59,174,250001,0,0,,
060855100021,Block Group 1; Census Tract 5100.02; Santa Clara County; California,06,085,510002,1,1468,301,323,640,0,708,57,250001,0,0,,
