geoid,name,total_population,median_household_income,poverty_rate_pct,households_no_vehicle_pct,total_food_businesses,fresh_food_businesses,limited_fresh_food_businesses,restaurant_businesses,fresh_food_share,fresh_food_per_1000_people,food_access_priority_score,limited_fresh_food_per_1000_people,restaurant_per_1000_people,fresh_food_access_raw,fresh_food_access_score,access_vulnerability_score,priority_area_flag,access_label
06085506703,Census Tract 5067.03; Santa Clara County; California,3870,154149,5.1,4.48,10,1,1,3,0.1,0.25839793281653745,4.6370000000000005,0.25839793281653745,0.7751937984496124,0.2700897606841227,38.2,61.8,False,Lower fresh-food access
06085500100,Census Tract 5001; Santa Clara County; California,8285,163061,6.0,4.85,36,7,2,8,0.1944444444444444,0.8449004224502112,4.634214285714286,0.24140012070006034,0.9656004828002414,0.3509667343252896,80.9,19.1,False,Strong fresh-food access
06085508601,Census Tract 5086.01; Santa Clara County; California,3914,195804,4.3,4.81,12,0,0,4,0.0,0.0,4.6185,0.0,1.021972406745018,0.25622316980457616,29.7,70.3,False,Lower fresh-food access
06085510700,Census Tract 5107; Santa Clara County; California,4740,182266,3.3,6.09,23,0,2,8,0.0,0.0,4.6165,0.4219409282700422,1.6877637130801688,0.24898316837851348,24.3,75.7,False,Lower fresh-food access
06085508900,Census Tract 5089; Santa Clara County; California,4428,156726,8.0,2.06,21,3,2,4,0.1428571428571428,0.6775067750677507,4.6162,0.45167118337850043,0.9033423667570009,0.32721694414528546,74.5,25.5,False,Above-average fresh-food access
06085502701,Census Tract 5027.01; Santa Clara County; California,5691,133658,7.4,3.39,56,12,2,8,0.2142857142857142,2.1085925144965736,4.61135,0.3514320857494289,1.4057283429977157,0.5075692656665715,96.6,3.4,False,Strong fresh-food access
06085503111,Census Tract 5031.11; Santa Clara County; California,5418,133628,7.0,1.25,3,0,0,0,0.0,0.0,4.5875,0.0,0.0,0.22833515796509257,13.5,86.5,True,Highest access vulnerability
06085511301,Census Tract 5113.01; Santa Clara County; California,4163,238750,3.4,7.43,9,2,0,1,0.2222222222222222,0.48042277203939465,4.546799999999999,0.0,0.24021138601969733,0.3380582531848838,77.9,22.1,False,Above-average fresh-food access
06085507805,Census Tract 5078.05; Santa Clara County; California,4888,201939,7.1,3.39,33,6,2,11,0.1818181818181818,1.227495908346972,4.544433333333333,0.40916530278232405,2.2504091653027825,0.4222391745109795,91.7,8.3,False,Strong fresh-food access
06085504101,Census Tract 5041.01; Santa Clara County; California,3628,144167,8.2,1.39,7,2,1,1,0.2857142857142857,0.5512679162072768,4.5393,0.2756339581036384,0.2756339581036384,0.3051319511913364,67.4,32.6,False,Above-average fresh-food access
06085504321,Census Tract 5043.21; Santa Clara County; California,5556,189867,4.2,4.26,25,1,2,7,0.04,0.17998560115190784,4.4922,0.3599712023038157,1.2598992080633549,0.27899408880518906,45.3,54.7,False,Moderate fresh-food access
06085509404,Census Tract 5094.04; Santa Clara County; California,6256,203864,3.7,7.45,40,6,1,12,0.15,0.959079283887468,4.481033333333333,0.159846547314578,1.918158567774936,0.38516621797678646,87.3,12.7,False,Strong fresh-food access
06085504418,Census Tract 5044.18; Santa Clara County; California,3951,116310,6.3,3.95,20,3,1,2,0.15,0.7593014426727411,4.4809,0.2531004808909137,0.5062009617818274,0.31814587974826725,72.1,27.9,False,Above-average fresh-food access
06085506202,Census Tract 5062.02; Santa Clara County; California,8313,189032,3.8,5.51,37,2,0,6,0.054054054054054,0.24058703235895584,4.469799999999999,0.0,0.7217610970768675,0.2849370346622818,48.8,51.2,False,Moderate fresh-food access
06085504307,Census Tract 5043.07; Santa Clara County; California,5716,154801,4.3,6.14,22,3,1,6,0.1363636363636363,0.5248425472358292,4.465066666666666,0.17494751574527642,1.0496850944716585,0.30445566083279296,67.2,32.8,False,Above-average fresh-food access
06085500400,Census Tract 5004; Santa Clara County; California,2678,152973,2.4,8.12,6,1,0,1,0.1666666666666666,0.37341299477221807,4.457599999999999,0.0,0.37341299477221807,0.28274964018656046,47.3,52.7,False,Moderate fresh-food access
06085512602,Census Tract 5126.02; Santa Clara County; California,3124,140556,9.0,0.95,79,10,3,15,0.1265822784810126,3.201024327784891,4.444979999999999,0.9603072983354674,4.801536491677337,0.6602464285580131,99.5,0.5,False,Strong fresh-food access
06085506101,Census Tract 5061.01; Santa Clara County; California,4643,190750,4.4,4.36,13,1,1,3,0.0769230769230769,0.21537798836958863,4.4346000000000005,0.21537798836958863,0.6461339651087659,0.2835897531030185,47.8,52.2,False,Moderate fresh-food access
06085506504,Census Tract 5065.04; Santa Clara County; California,2136,104787,5.9,4.7,13,4,1,4,0.3076923076923077,1.8726591760299625,4.4068000000000005,0.4681647940074906,1.8726591760299625,0.46202219363567193,94.9,5.1,False,Strong fresh-food access
06085504807,Census Tract 5048.07; Santa Clara County; California,5920,230829,3.4,5.3,2,0,0,0,0.0,0.0,4.385,0.0,0.0,0.2738830663438242,41.7,58.3,False,Moderate fresh-food access
06085508305,Census Tract 5083.05; Santa Clara County; California,5284,121145,4.4,3.85,5,0,0,1,0.0,0.0,4.327500000000001,0.0,0.18925056775170326,0.22200308165257113,10.5,89.5,True,Highest access vulnerability
06085505007,Census Tract 5050.07; Santa Clara County; California,4223,164115,7.0,0.5,36,0,1,9,0.0,0.0,4.324999999999999,0.23679848448969926,2.1311863604072934,0.24462424118803916,21.1,78.9,True,Lower fresh-food access
06085504201,Census Tract 5042.01; Santa Clara County; California,6020,197750,6.7,0.8,12,0,1,4,0.0,0.0,4.295,0.16611295681063123,0.6644518272425249,0.26082375217426057,34.1,65.9,True,Lower fresh-food access
06085502400,Census Tract 5024; Santa Clara County; California,7107,222311,6.8,2.13,45,3,0,13,0.0666666666666666,0.42211903756859437,4.2793,0.0,1.8291824961305756,0.32664462387076076,74.0,26.0,False,Above-average fresh-food access
06085502603,Census Tract 5026.03; Santa Clara County; California,2816,206125,7.2,2.62,25,5,0,6,0.2,1.7755681818181819,4.26964,0.0,2.1306818181818183,0.4996259113349746,96.1,3.9,False,Strong fresh-food access
06085512311,Census Tract 5123.11; Santa Clara County; California,4119,139074,6.3,3.51,31,5,2,6,0.1612903225806451,1.2138868657441126,4.22826,0.48555474629764506,1.4566642388929352,0.3913917301632695,87.7,12.3,False,Strong fresh-food access
06085504421,Census Tract 5044.21; Santa Clara County; California,5422,172500,5.4,2.24,18,0,1,3,0.0,0.0,4.214,0.18443378827001106,0.5533013648100332,0.24818896169328386,23.5,76.5,False,Lower fresh-food access
06085512030,Census Tract 5120.30; Santa Clara County; California,2898,181326,4.0,4.0,1,0,0,0,0.0,0.0,4.2,0.0,0.0,0.2515285401498142,26.0,74.0,False,Lower fresh-food access
06085509109,Census Tract 5091.09; Santa Clara County; California,7153,250001,4.3,4.4,13,2,2,5,0.1538461538461538,0.2796029637914162,4.190300000000001,0.2796029637914162,0.6990074094785405,0.32096861698627743,73.3,26.7,False,Above-average fresh-food access
06085512604,Census Tract 5126.04; Santa Clara County; California,4637,83946,7.7,1.14,17,3,2,3,0.1764705882352941,0.6469700237222342,4.173133333333333,0.4313133491481561,0.6469700237222342,0.29049179016107873,54.7,45.3,False,Moderate fresh-food access
06085508705,Census Tract 5087.05; Santa Clara County; California,4452,189571,1.7,7.14,6,1,2,3,0.1666666666666666,0.22461814914645103,4.1544,0.44923629829290207,0.6738544474393531,0.2837809542012885,48.0,52.0,False,Moderate fresh-food access
06085503118,Census Tract 5031.18; Santa Clara County; California,4955,98527,7.0,0.0,10,0,1,1,0.0,0.0,4.15,0.20181634712411706,0.20181634712411706,0.21401538465435185,8.1,91.9,True,Highest access vulnerability
06085512035,Census Tract 5120.35; Santa Clara County; California,4519,198632,2.3,5.97,0,0,0,0,,0.0,4.124499999999999,0.0,0.0,0.25911467539101674,33.1,66.9,False,Lower fresh-food access
06085507806,Census Tract 5078.06; Santa Clara County; California,5657,200887,7.3,1.85,30,6,1,8,0.2,1.060632844263744,4.121066666666667,0.176772140710624,1.414177125684992,0.40205257876231876,89.5,10.5,False,Strong fresh-food access
06085512513,Census Tract 5125.13; Santa Clara County; California,4003,84934,5.2,4.77,44,11,1,11,0.25,2.747939045715713,4.082281818181818,0.2498126405196103,2.747939045715713,0.57177596756305,97.5,2.5,False,Strong fresh-food access
06085506702,Census Tract 5067.02; Santa Clara County; California,5755,122050,5.6,1.49,4,0,1,0,0.0,0.0,4.0415,0.1737619461337967,0.0,0.22501541008210457,12.5,87.5,True,Highest access vulnerability
06085504602,Census Tract 5046.02; Santa Clara County; California,1542,121953,7.5,1.73,129,8,1,63,0.0620155038759689,5.188067444876784,4.01905,0.648508430609598,40.856031128404666,0.9207026470430417,100.0,0.0,False,Strong fresh-food access
06085503803,Census Tract 5038.03; Santa Clara County; California,5388,190855,3.3,4.27,2,0,0,0,0.0,0.0,3.9795,0.0,0.0,0.25694761474519406,30.9,69.1,False,Lower fresh-food access
06085504415,Census Tract 5044.15; Santa Clara County; California,4885,213654,4.7,2.42,3,0,0,0,0.0,0.0,3.962,0.0,0.0,0.2690615992198079,37.7,62.3,False,Lower fresh-food access
06085503703,Census Tract 5037.03; Santa Clara County; California,3858,105455,6.7,2.32,21,6,2,6,0.2857142857142857,1.5552099533437014,3.9556,0.5184033177812338,1.5552099533437014,0.4229223338755569,91.9,8.1,False,Strong fresh-food access
06085507705,Census Tract 5077.05; Santa Clara County; California,3953,250001,6.1,0.59,2,0,0,1,0.0,0.0,3.9515,0.0,0.2529724260055654,0.2876729557135319,51.5,48.5,False,Moderate fresh-food access
06085512516,Census Tract 5125.16; Santa Clara County; California,4322,159137,5.7,1.1,3,0,0,1,0.0,0.0,3.95,0.0,0.23137436372049977,0.24353680491272262,20.3,79.7,False,Lower fresh-food access
06085506302,Census Tract 5063.02; Santa Clara County; California,6357,182908,3.9,4.43,14,2,2,2,0.1428571428571428,0.3146138115463269,3.9412,0.3146138115463269,0.3146138115463269,0.29403720266326794,59.8,40.2,False,Moderate fresh-food access
06085501902,Census Tract 5019.02; Santa Clara County; California,3619,151140,5.1,1.84,4,0,1,0,0.0,0.0,3.939,0.27631942525559544,0.0,0.2393122745585188,19.1,80.9,True,Highest access vulnerability
06085511910,Census Tract 5119.10; Santa Clara County; California,2992,250001,5.9,0.74,9,0,0,5,0.0,0.0,3.914,0.0,1.6711229946524064,0.28775426598471854,51.7,48.3,False,Moderate fresh-food access
06085506900,Census Tract 5069; Santa Clara County; California,8160,222166,3.2,5.83,25,4,2,7,0.16,0.49019607843137253,3.8885,0.24509803921568626,0.8578431372549019,0.3351253194747338,77.2,22.8,False,Above-average fresh-food access
06085512045,Census Tract 5120.45; Santa Clara County; California,5086,181528,3.9,4.99,22,3,0,5,0.1363636363636363,0.5898545025560362,3.8405666666666662,0.0,0.9830908375933937,0.3293329662833571,75.2,24.8,False,Above-average fresh-food access
06085502909,Census Tract 5029.09; Santa Clara County; California,4812,101607,5.8,2.58,18,3,2,4,0.1666666666666666,0.6234413965087282,3.8338,0.41562759767248547,0.8312551953449709,0.2965827596888889,62.3,37.7,False,Above-average fresh-food access
06085511916,Census Tract 5119.16; Santa Clara County; California,4483,191735,3.8,3.17,2,0,0,0,0.0,0.0,3.8195,0.0,0.0,0.25869028841674224,32.1,67.9,False,Lower fresh-food access
06085505304,Census Tract 5053.04; Santa Clara County; California,3499,226731,5.7,1.52,7,1,0,1,0.1428571428571428,0.2857959416976279,3.7968,0.0,0.2857959416976279,0.3138427887222095,69.9,30.1,False,Above-average fresh-food access
06085507301,Census Tract 5073.01; Santa Clara County; California,6387,244207,5.4,1.01,12,0,0,7,0.0,0.0,3.7835,0.0,1.095976201659621,0.28538120971118097,49.3,50.7,False,Moderate fresh-food access
06085504316,Census Tract 5043.16; Santa Clara County; California,5403,192188,3.5,3.41,0,0,0,0,,0.0,3.7685,0.0,0.0,0.2589994345052695,32.8,67.2,False,Lower fresh-food access
06085512055,Census Tract 5120.55; Santa Clara County; California,3595,124398,6.3,1.62,14,2,0,4,0.1428571428571428,0.5563282336578581,3.7615,0.0,1.1126564673157162,0.29955242341005134,65.0,35.0,False,Above-average fresh-food access
06085512100,Census Tract 5121; Santa Clara County; California,1710,121563,6.9,0.88,14,1,0,1,0.0714285714285714,0.5847953216374269,3.755,0.0,0.5847953216374269,0.3023894960117771,66.4,33.6,True,Above-average fresh-food access
06085502704,Census Tract 5027.04; Santa Clara County; California,4265,183214,2.6,4.45,12,0,0,4,0.0,0.0,3.7275,0.0,0.9378663540445487,0.2542679274480166,28.7,71.3,False,Lower fresh-food access
06085512058,Census Tract 5120.58; Santa Clara County; California,5561,138750,4.4,4.16,24,4,0,6,0.1666666666666666,0.7192950908110052,3.71405,0.0,1.0789426362165078,0.32690109604331297,74.3,25.7,False,Above-average fresh-food access
06085509002,Census Tract 5090.02; Santa Clara County; California,4097,175625,6.2,1.46,5,2,0,1,0.4,0.48816206980717597,3.7107,0.0,0.24408103490358798,0.3156150351449274,70.6,29.4,False,Above-average fresh-food access
06085504311,Census Tract 5043.11; Santa Clara County; California,8850,173106,4.1,3.96,29,4,0,5,0.1379310344827586,0.4519774011299435,3.6735,0.0,0.5649717514124294,0.3084298771288345,68.1,31.9,False,Above-average fresh-food access
06085507702,Census Tract 5077.02; Santa Clara County; California,6464,250001,5.3,0.82,7,0,1,0,0.0,0.0,3.672,0.1547029702970297,0.0,0.28877452915245366,53.2,46.8,False,Moderate fresh-food access
06085506701,Census Tract 5067.01; Santa Clara County; California,4620,228173,4.3,2.04,2,0,0,1,0.0,0.0,3.649,0.0,0.21645021645021645,0.27765901003663995,44.4,55.6,False,Moderate fresh-food access
06085508004,Census Tract 5080.04; Santa Clara County; California,6131,250001,1.3,5.81,5,0,0,3,0.0,0.0,3.6185,0.0,0.4893165878323275,0.2862253254280527,50.0,50.0,False,Moderate fresh-food access
06085503333,Census Tract 5033.33; Santa Clara County; California,4590,213003,4.1,2.18,2,0,0,0,0.0,0.0,3.608,0.0,0.0,0.27043906089485314,38.7,61.3,False,Lower fresh-food access
06085512059,Census Tract 5120.59; Santa Clara County; California,7000,176250,5.2,0.75,12,0,1,4,0.0,0.0,3.6025,0.14285714285714285,0.5714285714285714,0.25352135915145785,27.9,72.1,False,Lower fresh-food access
06085508306,Census Tract 5083.06; Santa Clara County; California,2980,250001,1.8,5.1,4,0,0,0,0.0,0.0,3.595,0.0,0.0,0.28672494525994774,50.5,49.5,False,Moderate fresh-food access
06085503322,Census Tract 5033.22; Santa Clara County; California,4506,151250,4.5,1.59,1,0,0,0,0.0,0.0,3.5815,0.0,0.0,0.24107803695516147,19.4,80.6,True,Highest access vulnerability
06085506204,Census Tract 5062.04; Santa Clara County; California,5860,200288,6.3,0.98,37,3,1,6,0.081081081081081,0.5119453924914675,3.5686666666666667,0.17064846416382254,1.023890784982935,0.3315374277237773,76.0,24.0,False,Above-average fresh-food access
06085512025,Census Tract 5120.25; Santa Clara County; California,3062,220962,1.1,5.69,1,0,0,0,0.0,0.0,3.4865,0.0,0.0,0.2728566312207351,41.2,58.8,False,Moderate fresh-food access
06085505303,Census Tract 5053.03; Santa Clara County; California,5877,124491,4.8,2.02,31,2,1,10,0.064516129032258,0.3403096818104475,3.4547,0.17015484090522376,1.7015484090522375,0.2725820282637657,40.7,59.3,False,Moderate fresh-food access
06085504202,Census Tract 5042.02; Santa Clara County; California,4151,229028,4.2,1.57,3,0,0,1,0.0,0.0,3.4395,0.0,0.2409058058299205,0.2792558723458726,45.6,54.4,False,Moderate fresh-food access
06085503510,Census Tract 5035.10; Santa Clara County; California,4270,135926,4.9,2.99,20,5,0,6,0.25,1.17096018735363,3.4223,0.0,1.405152224824356,0.38794371330935473,87.5,12.5,False,Strong fresh-food access
06085512307,Census Tract 5123.07; Santa Clara County; California,6529,148064,3.4,4.13,27,3,0,5,0.1111111111111111,0.45948843620768876,3.4107666666666665,0.0,0.765814060346148,0.29838549983952767,64.0,36.0,False,Above-average fresh-food access
06085506102,Census Tract 5061.02; Santa Clara County; California,4434,189439,5.5,1.33,16,2,0,4,0.125,0.4510599909788002,3.3839,0.0,0.9021199819576003,0.31893566975521026,72.5,27.5,False,Above-average fresh-food access
06085511800,Census Tract 5118; Santa Clara County; California,4289,196786,4.0,1.65,8,0,0,2,0.0,0.0,3.3775,0.0,0.4663091629750525,0.2639215179930364,35.8,64.2,False,Lower fresh-food access
06085512031,Census Tract 5120.31; Santa Clara County; California,4099,196727,4.5,0.87,8,0,1,4,0.0,0.0,3.3295,0.2439619419370578,0.9758477677482312,0.26453953344890924,36.3,63.7,False,Lower fresh-food access
06085510001,Census Tract 5100.01; Santa Clara County; California,5852,250001,2.2,3.78,10,0,0,1,0.0,0.0,3.313,0.0,0.17088174982911825,0.28870248418043654,52.7,47.3,False,Moderate fresh-food access
06085502500,Census Tract 5025; Santa Clara County; California,6748,225694,4.6,0.69,14,0,0,3,0.0,0.0,3.3115,0.0,0.44457617071724953,0.2787009532313004,44.9,55.1,False,Moderate fresh-food access
06085503312,Census Tract 5033.12; Santa Clara County; California,3550,176607,3.7,2.64,1,1,0,0,1.0,0.28169014084507044,3.299,0.0,0.0,0.29070542526681764,54.9,45.1,False,Moderate fresh-food access
06085511000,Census Tract 5110; Santa Clara County; California,7180,250001,1.8,4.22,12,0,1,5,0.0,0.0,3.287,0.1392757660167131,0.6963788300835655,0.2885713573455541,52.5,47.5,False,Moderate fresh-food access
06085504416,Census Tract 5044.16; Santa Clara County; California,3791,190981,5.8,1.45,39,5,3,9,0.1282051282051282,1.3189132155104195,3.26914,0.7913479293062516,2.374043787918755,0.43592921431637516,93.1,6.9,False,Strong fresh-food access
06085508102,Census Tract 5081.02; Santa Clara County; California,3693,216094,0.5,7.61,54,2,2,11,0.037037037037037,0.5415651232060655,3.2578,0.5415651232060655,2.9786081776333604,0.3407372071485312,78.4,21.6,False,Above-average fresh-food access
06085507402,Census Tract 5074.02; Santa Clara County; California,3922,243720,3.0,3.2,16,1,0,3,0.0625,0.25497195308516063,3.2544,0.0,0.7649158592554819,0.31970566276709506,73.0,27.0,False,Above-average fresh-food access
06085503332,Census Tract 5033.32; Santa Clara County; California,5897,132969,3.8,1.53,3,0,0,1,0.0,0.0,3.2455,0.0,0.16957775139901646,0.23376621137217876,16.2,83.8,True,Highest access vulnerability
06085507808,Census Tract 5078.08; Santa Clara County; California,5720,250001,3.3,3.92,20,3,0,6,0.15,0.5244755244755245,3.2383333333333333,0.0,1.048951048951049,0.3569953791212589,81.6,18.4,False,Strong fresh-food access
06085502604,Census Tract 5026.04; Santa Clara County; California,4112,110581,4.8,2.26,42,3,2,8,0.0714285714285714,0.7295719844357976,3.2251333333333334,0.48638132295719844,1.9455252918287937,0.3178856117625112,71.8,28.2,False,Above-average fresh-food access
06085506502,Census Tract 5065.02; Santa Clara County; California,5040,143500,5.0,1.75,63,3,1,15,0.0476190476190476,0.5952380952380952,3.1985,0.1984126984126984,2.9761904761904763,0.3163239639275149,71.3,28.7,False,Above-average fresh-food access
06085508404,Census Tract 5084.04; Santa Clara County; California,6312,213393,5.1,1.74,35,5,0,9,0.1428571428571428,0.7921419518377694,3.15648,0.0,1.4258555133079849,0.37645006660369273,84.8,15.2,False,Strong fresh-food access
06085512037,Census Tract 5120.37; Santa Clara County; California,2989,184333,2.9,2.42,4,0,0,1,0.0,0.0,3.152,0.0,0.33456005352960855,0.2584733228825085,31.6,68.4,False,Lower fresh-food access
06085502907,Census Tract 5029.07; Santa Clara County; California,3822,213056,5.8,0.82,12,3,2,5,0.25,0.7849293563579278,3.1518,0.5232862375719518,1.3082155939298796,0.37585844560854453,84.3,15.7,False,Strong fresh-food access
06085512200,Census Tract 5122; Santa Clara County; California,5146,250001,2.9,2.39,13,0,0,3,0.0,0.0,3.1415,0.0,0.582977069568597,0.2902328373836125,54.2,45.8,False,Moderate fresh-food access
06085512509,Census Tract 5125.09; Santa Clara County; California,7855,184500,2.4,1.38,13,1,2,3,0.0769230769230769,0.1273074474856779,3.1340000000000003,0.2546148949713558,0.3819223424570337,0.2789031100216445,45.1,54.9,False,Moderate fresh-food access
06085508203,Census Tract 5082.03; Santa Clara County; California,5511,250001,3.4,1.63,6,0,1,2,0.0,0.0,3.1005,0.18145527127563055,0.3629105425512611,0.2908373669930988,55.4,44.6,False,Moderate fresh-food access
06085505800,Census Tract 5058; Santa Clara County; California,3683,169722,4.2,0.59,73,0,2,15,0.0,0.0,3.0965000000000003,0.5430355688297583,4.072766766223188,0.2526863395436973,27.0,73.0,False,Lower fresh-food access
06085512309,Census Tract 5123.09; Santa Clara County; California,5110,210212,1.1,4.46,11,1,0,2,0.0909090909090909,0.19569471624266144,3.0780000000000003,0.0,0.3913894324853229,0.296652721423473,62.5,37.5,False,Above-average fresh-food access
06085503210,Census Tract 5032.10; Santa Clara County; California,4067,120729,3.0,2.01,6,0,0,0,0.0,0.0,3.0535,0.0,0.0,0.22843524420591685,13.7,86.3,True,Highest access vulnerability
06085502902,Census Tract 5029.02; Santa Clara County; California,9050,207614,2.3,3.14,25,2,1,9,0.08,0.22099447513812154,3.039,0.11049723756906077,0.994475138121547,0.29920567169436496,64.5,35.5,False,Above-average fresh-food access
06085512026,Census Tract 5120.26; Santa Clara County; California,3734,160156,3.4,1.45,20,0,2,8,0.0,0.0,3.0375,0.5356186395286556,2.1424745581146225,0.24784874187916867,23.3,76.7,False,Lower fresh-food access
06085510801,Census Tract 5108.01; Santa Clara County; California,5244,250001,1.6,3.7,8,0,0,3,0.0,0.0,3.015,0.0,0.5720823798627003,0.29005845863646373,53.9,46.1,False,Moderate fresh-food access
06085502908,Census Tract 5029.08; Santa Clara County; California,6561,166382,3.7,2.6,21,3,2,7,0.1428571428571428,0.45724737082761774,3.0124000000000004,0.30483158055174514,1.066910531931108,0.3095410189367165,68.6,31.4,False,Above-average fresh-food access
06085506802,Census Tract 5068.02; Santa Clara County; California,5761,202796,1.3,5.25,14,2,0,2,0.1428571428571428,0.3471619510501649,2.9986,0.0,0.3471619510501649,0.3114562760671823,69.4,30.6,False,Above-average fresh-food access
06085511400,Census Tract 5114; Santa Clara County; California,3608,250001,1.4,3.9,1,0,0,0,0.0,0.0,2.995,0.0,0.0,0.29003485913005905,53.7,46.3,False,Moderate fresh-food access
06085507600,Census Tract 5076; Santa Clara County; California,6144,250001,3.7,0.91,3,0,0,1,0.0,0.0,2.9835000000000003,0.0,0.16276041666666666,0.2917540083844725,56.6,43.4,False,Moderate fresh-food access
06085504903,Census Tract 5049.03; Santa Clara County; California,5228,226711,3.4,2.59,20,2,0,6,0.1,0.38255547054322875,2.9593,0.0,1.1476664116296864,0.32919780077555627,75.0,25.0,False,Above-average fresh-food access
06085511702,Census Tract 5117.02; Santa Clara County; California,2859,250001,3.8,0.62,6,0,0,4,0.0,0.0,2.927,0.0,1.3990905911157747,0.2921644652925217,57.6,42.4,False,Moderate fresh-food access
06085508303,Census Tract 5083.03; Santa Clara County; California,2647,219081,2.3,4.89,23,3,1,5,0.1304347826086956,1.1333585190782018,2.9229666666666665,0.37778617302606726,1.8889308651303363,0.4241694289096914,92.4,7.6,False,Strong fresh-food access
06085504423,Census Tract 5044.23; Santa Clara County; California,2101,181250,3.2,1.36,0,0,0,0,,0.0,2.9160000000000004,0.0,0.0,0.25861525121377316,31.9,68.1,False,Lower fresh-food access
06085504508,Census Tract 5045.08; Santa Clara County; California,3862,186083,5.6,0.0,10,2,0,2,0.2,0.5178663904712584,2.9062,0.0,0.5178663904712584,0.328922232557059,74.8,25.2,False,Above-average fresh-food access
06085507903,Census Tract 5079.03; Santa Clara County; California,5037,223571,2.5,3.57,14,2,0,4,0.1428571428571428,0.3970617431010522,2.8782,0.0,0.7941234862021044,0.3293653939231974,75.5,24.5,False,Above-average fresh-food access
06085503003,Census Tract 5030.03; Santa Clara County; California,5027,207000,2.6,1.96,7,0,0,1,0.0,0.0,2.856,0.0,0.1989258006763477,0.2709734385375822,39.5,60.5,False,Lower fresh-food access
06085511200,Census Tract 5112; Santa Clara County; California,4765,250001,2.6,1.85,2,0,0,0,0.0,0.0,2.8175,0.0,0.0,0.2919599223875388,57.1,42.9,False,Moderate fresh-food access
06085505500,Census Tract 5055; Santa Clara County; California,4771,171855,3.9,2.12,21,3,1,4,0.1428571428571428,0.6287989939216098,2.8150666666666666,0.2095996646405366,0.8383986585621463,0.33594041844917616,77.5,22.5,False,Above-average fresh-food access
06085507100,Census Tract 5071; Santa Clara County; California,2820,159821,3.8,2.32,26,2,3,3,0.0769230769230769,0.7092198581560284,2.804,1.0638297872340425,1.0638297872340425,0.34076102441713707,78.7,21.3,False,Above-average fresh-food access
06085506604,Census Tract 5066.04; Santa Clara County; California,6855,191843,2.7,0.62,28,1,1,4,0.0357142857142857,0.14587892049598833,2.8030000000000004,0.14587892049598833,0.5835156819839533,0.28595374758228187,49.5,50.5,False,Moderate fresh-food access
06085507906,Census Tract 5079.06; Santa Clara County; California,4499,250001,3.0,1.23,1,0,0,0,0.0,0.0,2.7805,0.0,0.0,0.29246872442174976,58.3,41.7,False,Moderate fresh-food access
06085502903,Census Tract 5029.03; Santa Clara County; California,5318,250001,2.4,1.99,1,0,0,0,0.0,0.0,2.7765,0.0,0.0,0.29206221461424364,57.4,42.6,False,Moderate fresh-food access
06085504314,Census Tract 5043.14; Santa Clara County; California,4425,210357,2.4,1.95,7,0,2,1,0.0,0.0,2.7625,0.4519774011299435,0.22598870056497175,0.2730108137077416,41.4,58.6,False,Moderate fresh-food access
06085511701,Census Tract 5117.01; Santa Clara County; California,4368,250001,3.5,0.47,6,0,0,2,0.0,0.0,2.7395,0.0,0.45787545787545786,0.2930732540312361,58.6,41.4,False,Moderate fresh-food access
06085510300,Census Tract 5103; Santa Clara County; California,4649,250001,3.2,3.37,72,8,2,16,0.1111111111111111,1.7208001720800172,2.7357250000000004,0.4302000430200043,3.4416003441600345,0.5197615095547793,96.8,3.2,False,Strong fresh-food access
06085512047,Census Tract 5120.47; Santa Clara County; California,5315,180909,3.4,1.9,13,2,0,2,0.1538461538461538,0.37629350893697083,2.7265,0.0,0.37629350893697083,0.30769299414505186,67.9,32.1,False,Above-average fresh-food access
06085512001,Census Tract 5120.01; Santa Clara County; California,6102,205750,1.7,2.11,14,1,0,3,0.0714285714285714,0.1638806948541462,2.7238999999999995,0.0,0.4916420845624385,0.2939491413484946,59.6,40.4,False,Moderate fresh-food access
06085507003,Census Tract 5070.03; Santa Clara County; California,2895,250001,1.2,3.37,4,0,0,1,0.0,0.0,2.7195,0.0,0.3454231433506045,0.2915429423764869,56.4,43.6,False,Moderate fresh-food access
06085508205,Census Tract 5082.05; Santa Clara County; California,4334,213981,2.9,3.65,30,7,1,5,0.2333333333333333,1.6151361329026304,2.706328571428571,0.23073373327180433,1.1536686663590217,0.4881252539118235,95.6,4.4,False,Strong fresh-food access
06085504317,Census Tract 5043.17; Santa Clara County; California,3639,180859,2.7,3.88,30,6,2,6,0.2,1.6488046166529267,2.6943,0.5496015388843088,1.6488046166529267,0.476594132821781,95.1,4.9,False,Strong fresh-food access
06085508006,Census Tract 5080.06; Santa Clara County; California,3817,240833,3.3,0.57,23,0,0,5,0.0,0.0,2.6845,0.0,1.3099292638197537,0.2888342724408359,53.4,46.6,False,Moderate fresh-food access
06085505012,Census Tract 5050.12; Santa Clara County; California,2659,218750,0.8,3.74,12,0,0,5,0.0,0.0,2.669,0.0,1.8804061677322301,0.27647448586789,42.9,57.1,False,Moderate fresh-food access
06085503324,Census Tract 5033.24; Santa Clara County; California,3333,170399,3.0,0.87,1,0,0,0,0.0,0.0,2.6545,0.0,0.0,0.2548018561378312,28.9,71.1,False,Lower fresh-food access
06085511918,Census Tract 5119.18; Santa Clara County; California,3243,250001,1.5,2.75,0,0,0,0,,0.0,2.6375,0.0,0.0,0.2922497642126781,57.8,42.2,False,Moderate fresh-food access
